date,open,high,low,close,volume
2018-12-19,141.7339,144.2139,136.8339,138.0239,81856456.0
2018-12-20,137.6539,139.3639,133.8839,135.7839,99002139.0
2018-12-21,136.5539,137.5839,130.2139,131.0639,141129408.0
2018-12-24,130.0545,131.8945,127.3745,127.4145,56163290.0
2018-12-26,129.0345,136.4545,128.0045,136.3745,98982064.0
2018-12-27,134.4845,137.0945,130.9945,136.9645,85824343.0
2018-12-28,137.9245,139.5045,135.6345,136.8845,77856625.0
2018-12-31,138.3145,138.8945,136.6245,138.1745,53015313.0
2019-01-02,134.9045,139.6645,134.7945,138.7945,58576672.0
2019-01-03,136.5145,137.1745,133.4045,133.7345,74820225.0
2019-01-04,136.0945,140.9145,135.6545,140.1445,74709320.0
2019-01-07,140.4545,142.7745,140.0245,142.0045,52059331.0
2019-01-08,143.4745,144.0245,141.1145,143.4345,49388694.0
2019-01-09,144.0645,145.4345,143.3845,144.7345,46491747.0
2019-01-10,143.5045,145.2845,142.6145,145.1945,38943414.0
2019-01-11,144.2345,144.7745,143.7045,144.6045,30176643.0
2019-01-14,143.2345,143.8745,142.5045,143.1845,30710234.0
2019-01-15,143.8845,146.5145,143.8245,146.2945,40874224.0
2019-01-16,146.5445,147.6945,146.2045,146.2645,33812190.0
2019-01-17,145.7545,148.2745,145.4845,147.5445,39328959.0
2019-01-18,148.7545,149.9345,147.7345,149.1645,57183243.0
2019-01-22,147.9645,148.0545,144.6745,145.8545,56711694.0
2019-01-23,146.6845,147.4245,144.2345,146.0645,38106062.0
2019-01-24,146.5745,147.3545,145.9745,147.1145,32413351.0
2019-01-25,148.3945,149.5645,147.8645,149.0645,36466069.0
2019-01-28,146.9445,147.0345,145.6645,147.0245,33491216.0
2019-01-29,147.1145,147.1545,144.9045,145.4845,30784175.0
2019-01-30,147.3045,150.1945,146.8045,149.5945,41346533.0
2019-01-31,150.5645,152.9045,150.3845,152.0745,37258361.0
2019-02-01,151.2845,152.5145,150.9045,151.3645,32143672.0
2019-02-04,151.4245,153.4445,151.2445,153.4445,26718781.0
2019-02-05,153.6645,155.1445,153.6045,154.9445,28156368.0
2019-02-06,154.9745,155.2845,153.6645,154.4345,27970006.0
2019-02-07,152.9445,153.3645,150.8645,152.1445,42036193.0
2019-02-08,150.6445,152.5045,150.4845,152.4745,29020747.0
2019-02-11,153.0545,153.4945,151.8945,152.3145,21434088.0
2019-02-12,153.5045,155.0545,153.2445,154.8045,29722073.0
2019-02-13,155.5345,156.0745,154.7345,154.9245,26094136.0
2019-02-14,154.2945,155.7445,153.7445,155.1345,30326830.0
2019-02-15,156.4245,156.4745,155.0545,155.8545,32521685.0
2019-02-19,155.3045,156.7145,155.2945,156.1945,19487679.0
2019-02-20,156.3445,156.9945,155.2345,156.1645,32592995.0
2019-02-21,155.6845,156.1745,154.6245,155.5345,25207401.0
2019-02-22,155.8945,156.9245,155.8145,156.8045,27735358.0
2019-02-25,158.1145,158.5745,157.3145,157.4345,32608754.0
2019-02-26,156.9545,158.1645,156.7245,157.6145,21939717.0
2019-02-27,156.8345,157.7145,155.6745,157.5045,25162014.0
2019-02-28,156.9545,157.7245,156.6145,157.1045,25085470.0
2019-03-01,158.3245,158.5645,157.0945,158.3045,31431156.0
2019-03-04,159.2845,159.7045,156.3845,158.3345,38063458.0
2019-03-05,158.4345,159.0045,157.6045,158.4645,22319863.0
2019-03-06,158.5945,158.6645,157.1945,157.4745,27194581.0
2019-03-07,157.0045,157.0945,154.7045,155.3445,39407443.0
2019-03-08,153.4245,155.1745,153.2545,155.0845,39303225.0
2019-03-11,155.7745,158.7645,155.7645,158.6445,30518408.0
2019-03-12,159.0845,160.0545,158.6845,159.6045,33953500.0
2019-03-13,160.5145,161.8445,160.2645,160.9245,42426135.0
2019-03-14,161.0345,161.2545,160.5745,160.6245,23751477.0
2019-03-15,161.3445,162.7945,161.1945,162.2645,38191958.0
2019-03-18,162.1887,163.2287,161.8287,162.6887,32935125.0
2019-03-19,163.3987,164.2387,162.5287,163.2887,36893341.0
2019-03-20,163.2987,165.0987,162.4787,163.9987,50104996.0
2019-03-21,163.4787,167.0687,163.4387,166.8087,42428481.0
2019-03-22,165.9987,166.5087,162.6087,162.7987,70794543.0
2019-03-25,162.1587,163.0787,161.1687,162.4587,46336524.0
2019-03-26,163.8187,164.9287,162.3787,163.2887,33248121.0
2019-03-27,163.5087,163.9587,160.8387,162.1387,37096697.0
2019-03-28,162.5987,163.2187,161.4787,162.5487,30368235.0
2019-03-29,163.8687,164.0687,162.8287,163.8987,35205511.0
2019-04-01,165.6587,166.4987,165.0087,166.2787,30969472.0
2019-04-02,166.4687,167.1487,166.0187,166.9687,22645151.0
2019-04-03,167.9787,169.1587,167.4487,168.0187,31633476.0
2019-04-04,168.0487,168.7387,166.8887,167.9487,28530828.0
2019-04-05,168.5387,169.0087,168.2587,168.8987,25674660.0
2019-04-08,168.6087,169.5187,167.8687,169.3687,22697543.0
2019-04-09,168.7387,169.3487,168.3287,168.7187,25631886.0
2019-04-10,168.9887,169.7687,168.7587,169.7087,24562958.0
2019-04-11,170.0087,170.0187,168.9287,169.2687,20654094.0
2019-04-12,170.0987,170.1887,169.2987,170.0687,24989136.0
2019-04-15,170.0487,170.3087,168.8587,170.0987,21073046.0
2019-04-16,170.7487,171.1487,170.1687,170.7387,27195709.0
2019-04-17,171.9887,172.1687,170.8387,171.3887,29651575.0
2019-04-18,171.6987,172.0287,170.5287,171.6287,28580864.0
2019-04-22,170.7787,172.2287,170.6687,172.1587,17936033.0
2019-04-23,172.6087,174.7787,172.3687,174.5487,33665561.0
2019-04-24,174.6787,174.9487,173.8887,173.9487,24977108.0
2019-04-25,175.3887,175.4587,173.6887,174.7187,29517497.0
2019-04-26,174.4387,174.9287,172.8287,174.8887,26359537.0
2019-04-29,174.8587,175.5587,174.5787,175.2587,21716242.0
2019-04-30,173.7187,174.0887,172.4487,173.7787,31495277.0
2019-05-01,174.9987,175.5587,173.0387,173.1687,34797109.0
2019-05-02,173.1187,174.0887,171.1087,172.3487,44110122.0
2019-05-03,173.9287,175.4887,173.5687,175.3487,30386180.0
2019-05-06,171.3387,174.4387,170.9987,174.1787,38371777.0
2019-05-07,172.0987,172.9087,168.7487,170.4787,58818134.0
2019-05-08,169.9187,171.4087,169.1987,170.0087,37165319.0
2019-05-09,167.9987,169.6487,166.3287,169.0087,55351668.0
2019-05-10,168.2987,170.1287,165.2687,169.2387,58526402.0
2019-05-13,164.5387,165.4987,162.2987,162.8187,67185766.0
2019-05-14,163.7487,165.8687,163.0987,164.7787,43360636.0
2019-05-15,163.6287,167.7887,163.5487,167.3287,40944547.0
2019-05-16,167.3487,170.3087,167.1887,169.1687,39281157.0
2019-05-17,167.3387,169.8187,167.1187,167.2787,44702276.0
2019-05-20,164.7487,165.4187,163.5787,164.1887,38608294.0
2019-05-21,165.7387,166.5687,165.1587,166.0687,31613790.0
2019-05-22,165.0487,166.3087,164.9887,165.2587,24332550.0
2019-05-23,163.2387,163.2587,161.3787,162.4887,45351309.0
2019-05-24,163.4487,164.0887,162.1787,162.3987,25903267.0
2019-05-28,162.9087,163.8987,161.7087,161.7287,24763823.0
2019-05-29,160.6887,161.2387,159.3287,160.2687,42178772.0
2019-05-30,160.7787,161.5087,160.0087,161.0087,30354790.0
2019-05-31,158.9487,159.5287,158.1087,158.1887,45446206.0
2019-06-03,157.7587,158.1887,153.5087,154.3587,75842290.0
2019-06-04,156.2187,159.2087,155.6087,159.1487,47797848.0
2019-06-05,160.8387,160.8487,158.6187,160.4487,34412697.0
2019-06-06,160.7587,162.2787,159.9687,161.8487,29913205.0
2019-06-07,162.7387,166.0087,162.5687,165.2787,45888345.0
2019-06-10,166.4687,169.0887,166.4487,167.3887,41385280.0
2019-06-11,169.3087,169.6387,167.0187,167.6387,41260320.0
2019-06-12,167.1187,167.5187,166.2387,166.5787,27758120.0
2019-06-13,167.3587,168.1087,166.9787,167.6587,23715829.0
2019-06-14,166.6787,167.3487,166.1787,166.8787,22844089.0
2019-06-17,167.2487,168.4887,167.0787,167.9787,20379476.0
2019-06-18,170.1187,171.9587,169.6687,170.6487,48177301.0
2019-06-19,170.9687,171.7687,169.8087,171.3487,31672855.0
2019-06-20,173.9587,173.9987,171.3987,173.0887,40921964.0
2019-06-21,172.8087,174.0087,172.4087,172.8087,39980418.0
2019-06-24,173.1743,173.3743,172.7143,172.8143,19375205.0
2019-06-25,172.7143,172.7943,169.3043,169.5843,33921112.0
2019-06-26,170.7843,171.9843,170.1443,170.4443,22595721.0
